,"('total_cost', '1p0c')","('total_cost', '1p1c')","('total_cost', '1p2c')","('total_cost', '1p3c')","('total_cost', '1p4c')","('total_cost', '2p0c')","('total_cost', '2p1c')","('total_cost', '2p2c')","('total_cost', '2p3c')","('total_cost', '2p4c')",county_name,noHS,HS,someCol,Col
1679,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,14.29852084267145,42.82221588362333,23.66244244325822,19.21682083044701
1680,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,7.705301455301456,27.33887733887734,40.64449064449065,24.31133056133056
1681,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,19.01312192454893,46.15910333515582,27.07763805358119,7.750136686714051
1682,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,7.372945399584356,41.41318722841489,32.46740978651049,18.74645758549027
1683,36481.690956521736,52601.34986086956,66209.62773913043,80988.06344347826,86973.79533913043,49252.65871304348,65539.66445217392,78008.49099130435,91315.86506086956,97465.54993043478,Lincoln ,6.494310705162938,32.69602910441985,37.85896741233842,22.9506927780788
1684,36829.8276,50468.2968,60928.6584,76329.8208,83339.754,51842.7828,64327.1724,73918.5708,88253.6604,94654.9752,Lincoln Parish,11.12746763295965,27.24115804174688,24.02143962556147,37.60993469973201
1685,35276.7984,54045.4497,67210.566,83004.867,89188.3899,48434.2521,66405.0189,78624.23879999999,92987.98980000001,99167.0913,Linn ,5.103030146336419,25.94433528103832,34.646310564145,34.30632400848027
1686,35276.7984,54045.4497,67210.566,83004.867,89188.3899,48434.2521,66405.0189,78624.23879999999,92987.98980000001,99167.0913,Linn ,6.319322825452423,38.71862230005838,34.45709281961471,20.50496205487449
1687,35276.7984,54045.4497,67210.566,83004.867,89188.3899,48434.2521,66405.0189,78624.23879999999,92987.98980000001,99167.0913,Linn ,10.09017791859615,46.01511089446746,24.81111381915671,19.08359736777967
1688,35276.7984,54045.4497,67210.566,83004.867,89188.3899,48434.2521,66405.0189,78624.23879999999,92987.98980000001,99167.0913,Linn ,9.817684491313734,28.88564872899077,41.48384252822895,19.81282425146655
1689,36842.3376,50509.6464,59817.2928,71739.27,76694.016,50213.514,62887.482,71458.998,82279.98,88455.6156,Lipscomb ,14.12756984712704,29.94201370585134,30.46916183447549,25.46125461254612
1690,41542.524,66728.9004,81099.8148,99083.0976,106108.3944,57097.4532,80392.1076,93559.0608,108939.3984,116497.4412,Litchfield ,6.109383043670561,29.48252235007505,28.22308746438127,36.18500714187313
1691,33521.6952,46514.4204,60429.996,75134.6772,81174.1644,43888.6752,57687.2868,70670.1216,84742.5708,89817.8676,Little River ,10.10981141083791,43.63809978515158,31.37980424922416,14.87228455478634
1692,33999.9636,46650.8904,55619.976,68575.1076,73817.5776,45523.7436,58385.2152,66643.74,79484.5308,84372.5688,Live Oak ,23.31561379651378,31.7715415997033,32.13005315861046,12.78279144517246
1693,35479.332,53486.53824,68589.09024,82880.51952,87872.49264,49231.55736,66316.69320000001,80450.92848,93135.74424,98179.03128,Livingston ,9.862666719436419,41.9440376776032,31.42042980963312,16.77286579332727
1694,35479.332,53486.53824,68589.09024,82880.51952,87872.49264,49231.55736,66316.69320000001,80450.92848,93135.74424,98179.03128,Livingston ,13.59695817490494,41.70342205323194,30.14448669201521,14.55513307984791
1695,35479.332,53486.53824,68589.09024,82880.51952,87872.49264,49231.55736,66316.69320000001,80450.92848,93135.74424,98179.03128,Livingston ,4.051507537688442,25.11028982119902,33.00514198901484,37.8330606520977
1696,35479.332,53486.53824,68589.09024,82880.51952,87872.49264,49231.55736,66316.69320000001,80450.92848,93135.74424,98179.03128,Livingston ,11.7680608365019,41.39733840304182,26.85361216730038,19.98098859315589
1697,35479.332,53486.53824,68589.09024,82880.51952,87872.49264,49231.55736,66316.69320000001,80450.92848,93135.74424,98179.03128,Livingston ,8.13806884411352,30.72769227109452,32.23112971905702,28.90310916573495
1698,40639.014,57401.772,69664.4004,84693.1992,91179.9144,54351.8028,71079.3456,81364.5708,94307.244,100917.5856,Livingston Parish,12.64340753424658,37.07512842465754,30.02996575342466,20.25149828767123
1699,34662.2928,47997.3072,57248.8944,67560.6972,71430.8736,45698.8392,59980.9632,67968.7788,77466.75,81591.6216,Llano ,10.85945881511503,26.36786267731554,31.97043747764931,30.80224102992014
1700,35941.290720000005,51202.163160000004,63895.041119999994,78077.1612,83678.72088000001,48679.90548,64372.61028,75900.67476,88671.06672,94635.90528,Logan ,12.27152317880795,44.39735099337748,30.69536423841059,12.63576158940397
1701,35941.290720000005,51202.163160000004,63895.041119999994,78077.1612,83678.72088000001,48679.90548,64372.61028,75900.67476,88671.06672,94635.90528,Logan ,8.574250905498848,38.53144550543299,32.62430029634508,20.27000329272308
1702,35941.290720000005,51202.163160000004,63895.041119999994,78077.1612,83678.72088000001,48679.90548,64372.61028,75900.67476,88671.06672,94635.90528,Logan ,9.654543612602573,35.64481815418904,33.63387701347381,21.06676121973458
1703,35941.290720000005,51202.163160000004,63895.041119999994,78077.1612,83678.72088000001,48679.90548,64372.61028,75900.67476,88671.06672,94635.90528,Logan ,7.505285412262157,31.07822410147992,41.01479915433404,20.40169133192389
1704,35941.290720000005,51202.163160000004,63895.041119999994,78077.1612,83678.72088000001,48679.90548,64372.61028,75900.67476,88671.06672,94635.90528,Logan ,12.47859589041096,43.73929794520548,26.87821061643836,16.9038955479452
1705,35941.290720000005,51202.163160000004,63895.041119999994,78077.1612,83678.72088000001,48679.90548,64372.61028,75900.67476,88671.06672,94635.90528,Logan ,4.070796460176991,24.60176991150443,44.95575221238938,26.3716814159292
1706,35941.290720000005,51202.163160000004,63895.041119999994,78077.1612,83678.72088000001,48679.90548,64372.61028,75900.67476,88671.06672,94635.90528,Logan ,10.15683345780433,30.24645257654966,36.89320388349515,22.70351008215086
1707,35941.290720000005,51202.163160000004,63895.041119999994,78077.1612,83678.72088000001,48679.90548,64372.61028,75900.67476,88671.06672,94635.90528,Logan ,7.187842707190977,44.60598464671784,30.28983236722544,17.91634027886574
1708,35941.290720000005,51202.163160000004,63895.041119999994,78077.1612,83678.72088000001,48679.90548,64372.61028,75900.67476,88671.06672,94635.90528,Logan ,8.358410612295032,31.09992016213228,30.22477430448934,30.31689492108334
1709,35941.290720000005,51202.163160000004,63895.041119999994,78077.1612,83678.72088000001,48679.90548,64372.61028,75900.67476,88671.06672,94635.90528,Logan ,19.67213114754098,45.16646949467636,23.93527125232381,11.22612810545885
1710,35120.106,48473.2236,57925.4472,72199.1772,76895.5776,46186.7172,60080.8944,69528.0648,81873.486,86871.024,Long ,17.54720579820713,35.57123784093076,32.22391760442495,14.65763875643716
1711,36929.0124,50314.6344,65942.9244,81800.766,87274.6116,48474.9228,62595.8028,76580.3904,90141.9732,95724.3576,Lonoke ,10.05968815981809,37.7558063992204,31.85195712197499,20.33254831898652
1712,32080.0608,50224.3824,62885.6256,76167.8316,80778.5628,44216.382,61680.5796,73073.4672,84924.3804,89739.732,Lorain ,9.09850481699126,31.1878834320428,33.72078530575315,25.99282644521278
1713,39504.8292,61266.3456,76783.0836,96132.7848,101627.8944,52079.4024,73041.6504,87750.2112,104367.6216,110092.9104,Los Alamos ,1.819382290367545,9.735162497248918,19.92517056708972,68.52028464529381
1714,48890.8596,78621.246,92349.1932,119151.9252,125283.612,63533.9292,89484.5916,102226.1256,125895.732,132226.656,Los Angeles ,19.9571630472485,20.39096448297697,25.60750331440304,34.0443691553715
1715,34098.9312,51372.738,61353.4752,73716.6792,78430.0248,46926.5592,63633.3108,72258.0648,83459.73,88397.3556,Loudon ,12.67171013338642,31.68674099143938,27.40891897272547,28.23262990244874
1716,59335.9752,86987.244,107586.0816,132477.792,139403.316,72530.4144,99759.3276,118332.2112,141728.1,149853.804,Loudoun ,5.933944018830303,11.57778743946867,19.51020224584339,62.97806629585764
1717,35447.4522,53678.988,64659.884399999995,78355.1484,83745.0936,49810.4298,66034.1574,75657.8934,87662.50200000001,93739.3362,Louisa ,15.463645943098,37.30242360379346,31.92834562697576,15.30558482613277
1718,35447.4522,53678.988,64659.884399999995,78355.1484,83745.0936,49810.4298,66034.1574,75657.8934,87662.50200000001,93739.3362,Louisa ,10.83631270502377,35.16272898160776,28.17809885370978,25.82285945965869
1719,39277.5084,57041.4312,76583.0976,93483.1176,100951.3248,54732.7092,72788.8764,89934.4332,105039.6684,112696.3944,Loup ,1.677148846960168,37.9454926624738,42.34800838574424,18.0293501048218
1720,37356.0648,51129.9024,66120.3804,80210.5836,85772.1384,49145.8272,63757.4712,78695.8068,90552.8028,96287.736,Love ,15.71046373365041,38.65933412604043,30.67776456599287,14.95243757431629
1721,36908.8884,50516.0628,59605.1664,71529.0528,76100.7012,50049.3168,62684.9292,71050.4004,81883.1364,87641.742,Loving ,5.769230769230769,17.30769230769231,76.92307692307693,0.0
1722,35321.5536,48392.295600000005,59431.366799999996,73148.6368,78997.28120000001,48253.1632,61428.3376,71969.3104,84391.5372,90537.1916,Lowndes ,15.25589178636174,43.1460047413192,26.4956073072096,15.10249616510947
1723,35321.5536,48392.295600000005,59431.366799999996,73148.6368,78997.28120000001,48253.1632,61428.3376,71969.3104,84391.5372,90537.1916,Lowndes ,11.08359489734213,32.56975840124399,29.90900452097791,26.43764218043597
1724,35321.5536,48392.295600000005,59431.366799999996,73148.6368,78997.28120000001,48253.1632,61428.3376,71969.3104,84391.5372,90537.1916,Lowndes ,12.86554192229039,32.9422290388548,29.05419222903885,25.13803680981595
1725,33999.8904,50483.988,61235.25,77401.4652,82750.3128,47419.866,62750.4552,73537.8108,87780.6264,93209.1792,Lubbock ,12.12816771323485,25.89094923461162,29.84878046114581,32.13210259100771
1726,32956.563,50557.272,62139.618,75052.128,80012.8566,44687.673599999995,62691.8376,72938.754,84389.8302,89482.386,Lucas ,7.167687468962091,43.12199966892899,34.76245654692931,14.9478563151796
1727,32956.563,50557.272,62139.618,75052.128,80012.8566,44687.673599999995,62691.8376,72938.754,84389.8302,89482.386,Lucas ,9.83690893542793,29.7764695060252,32.83864307689163,27.54797848165524
1728,35064.8004,51453.9552,65889.8676,81502.4064,87221.0688,49929.8316,64674.27,78937.8108,92130.5748,98034.0528,Luce ,7.60715967969854,37.51766368346679,36.97597739048516,17.89919924634951
1729,37476.0528,52053.774,61303.746,75214.476,80311.6752,49198.9224,64374.6684,73682.478,85442.496,90810.264,Lumpkin ,11.64445718106701,26.60839661842671,29.28308735731002,32.46405884319626
1730,31431.5004,48204.8472,60116.7948,73868.8356,78669.5688,42685.5324,59078.49,70171.6176,83418.6216,87820.2072,Luna ,29.203103830521,35.61399187092007,23.14940263579258,12.03350166276635
1731,34179.7176,50781.744,61341.5796,74899.4412,80847.3864,48504.8784,62746.3656,72550.524,85566.2232,90903.5688,Lunenburg ,20.27120202252356,39.22086876580097,28.75201103194668,11.7559181797288
1732,32478.9756,51753.9672,67088.514,82171.0308,87447.1584,45252.4332,63329.7192,78543.3696,91316.0856,96770.9652,Luzerne ,9.779699936119886,38.20635002848708,27.9933012206281,24.02064881476494
1733,35559.636,53654.4084,69899.508,85272.3804,90481.4244,46636.3272,66033.3864,80651.1384,94160.5428,99658.0308,Lycoming ,9.384280832556694,38.4690897794346,27.8260329294812,24.32059645852749
1734,36626.3292,51267.3396,64972.6704,77458.6872,83705.4372,50860.0836,65587.6872,77730.8676,88936.8696,95286.6444,Lyman ,8.885017421602788,33.88501742160279,31.44599303135889,25.78397212543554
1735,35137.362,52693.1016,66184.8864,81546.8556,87639.9312,47899.1928,66334.7748,78502.6644,92078.3496,98329.3248,Lynchburg city,10.17408998417364,23.78702238299796,27.7617002034818,38.2771874293466
1736,34784.856,49723.0728,60016.5288,73845.246,79777.1724,47918.8008,61961.9292,71554.482,85069.6704,90435.8736,Lynn ,20.95395643782741,28.53598014888337,27.40556934105321,23.10449407223601
1737,34719.2676,50690.3052,61914.789840000005,75693.32952,81289.64304,47573.31648,63772.299600000006,74217.11496,86235.2076,92105.3412,Lyon ,6.266250650026,40.48361934477379,33.93135725429018,19.31877275091004
1738,34719.2676,50690.3052,61914.789840000005,75693.32952,81289.64304,47573.31648,63772.299600000006,74217.11496,86235.2076,92105.3412,Lyon ,11.64454583160514,31.64143508917462,30.03940273745334,26.6746163417669
1739,34719.2676,50690.3052,61914.789840000005,75693.32952,81289.64304,47573.31648,63772.299600000006,74217.11496,86235.2076,92105.3412,Lyon ,10.7674350744091,44.84972278961191,30.05544207761891,14.32740005836008
1740,34719.2676,50690.3052,61914.789840000005,75693.32952,81289.64304,47573.31648,63772.299600000006,74217.11496,86235.2076,92105.3412,Lyon ,6.982512712389929,29.30050849559717,36.85352846335111,26.86345032866179
1741,34719.2676,50690.3052,61914.789840000005,75693.32952,81289.64304,47573.31648,63772.299600000006,74217.11496,86235.2076,92105.3412,Lyon ,13.40139786741729,31.27072350373321,39.39552968679182,15.93234894205768
1742,33719.7192,49431.4392,63147.5268,76816.5756,81289.8864,47357.394,60979.4652,74625.7968,86096.7948,90775.1772,Mackinac ,8.55317638708151,35.8807523955992,30.86478173429552,24.70128948302378
1743,33700.8228,55147.8636,73634.8596,90514.512,95640.1872,47183.478,66452.484,83390.0628,98280.8784,103674.996,Macomb ,9.60855920572112,29.35476880352513,34.88759220168391,26.14907978906983
1744,34940.1198,49935.377199999995,61519.8664,74136.9278,79815.6356,47695.537000000004,63032.5772,73746.0106,85187.1426,91273.63459999999,Macon ,16.48456814738017,30.02631788818885,32.25137570779169,21.23773825663929
1745,34940.1198,49935.377199999995,61519.8664,74136.9278,79815.6356,47695.537000000004,63032.5772,73746.0106,85187.1426,91273.63459999999,Macon ,27.44920993227991,36.3431151241535,26.11738148984199,10.09029345372461
1746,34940.1198,49935.377199999995,61519.8664,74136.9278,79815.6356,47695.537000000004,63032.5772,73746.0106,85187.1426,91273.63459999999,Macon ,8.250723991980397,35.39763867231009,32.88872800178213,23.46290933392738
1747,34940.1198,49935.377199999995,61519.8664,74136.9278,79815.6356,47695.537000000004,63032.5772,73746.0106,85187.1426,91273.63459999999,Macon ,9.664146971581665,45.50760692756674,27.07874844512487,17.74949765572672
1748,34940.1198,49935.377199999995,61519.8664,74136.9278,79815.6356,47695.537000000004,63032.5772,73746.0106,85187.1426,91273.63459999999,Macon ,11.15476970093866,32.13999854471367,32.73302772320454,23.97220403114313
1749,34940.1198,49935.377199999995,61519.8664,74136.9278,79815.6356,47695.537000000004,63032.5772,73746.0106,85187.1426,91273.63459999999,Macon ,20.19265502709211,48.91631547260686,21.94461167971102,8.946417820590007
1750,36494.2032,55859.9712,70957.7112,86326.0896,93123.0408,50103.6444,70783.0488,84130.6752,97647.0528,104757.8436,Macoupin ,8.912806114490719,40.45546716580877,32.15099048510373,18.48073623459679
1751,43634.3088,61495.524,73005.1284,94885.9512,101202.0588,54999.8676,74472.4104,85407.99,103817.6724,110257.8984,Madera ,28.19128970407718,23.26093352134966,32.17006685400668,16.37770992056648
1752,36321.52010526316,52920.844989473684,66440.62692631579,80892.16370526317,86465.88467368421,49329.95450526316,65811.92387368421,78227.96197894737,91106.6074736842,96891.80829473684,Madison ,8.02713784793211,19.17467134193003,28.51149208669796,44.2866987234399
1753,36321.52010526316,52920.844989473684,66440.62692631579,80892.16370526317,86465.88467368421,49329.95450526316,65811.92387368421,78227.96197894737,91106.6074736842,96891.80829473684,Madison ,15.0887573964497,49.90428123912287,21.4671075530804,13.53985381134702
1754,36321.52010526316,52920.844989473684,66440.62692631579,80892.16370526317,86465.88467368421,49329.95450526316,65811.92387368421,78227.96197894737,91106.6074736842,96891.80829473684,Madison ,19.53049550553451,36.83233043607459,30.5475076145903,13.08966644380061
1755,36321.52010526316,52920.844989473684,66440.62692631579,80892.16370526317,86465.88467368421,49329.95450526316,65811.92387368421,78227.96197894737,91106.6074736842,96891.80829473684,Madison ,18.17431415392085,32.94003398883224,28.53119689244962,20.35445496479728
1756,36321.52010526316,52920.844989473684,66440.62692631579,80892.16370526317,86465.88467368421,49329.95450526316,65811.92387368421,78227.96197894737,91106.6074736842,96891.80829473684,Madison ,4.38624605100499,17.38015658623689,41.8891076415915,36.34448972116661
